"Geschäft";"Geschäfts ID";"Eröffnungsdatum";"Datum geschlossen";"Bestellnummer";"Währung";"Produkt";"Artikelnummer";"Menge";"Gutscheincode";"Stückpreis inkl. MwSt";"Rabatt";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"MwSt.-Betrag"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:13:06";"2025-01-03 10:13:23";"7B25BC3A-A505-4C37-8895-2576A2B846B3";"EUR";"Saaten/ Dinkel - halb";"";"1";"";"3,80";"0,00";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:16:37";"2025-01-03 10:31:37";"1BF177F2-FB20-4EE3-9AAC-5D38C9E15C40";"EUR";"Chai Latte";"";"1";"";"4,60";"0,00";"4,60";"3,87";"0,73"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:16:37";"2025-01-03 10:31:37";"1BF177F2-FB20-4EE3-9AAC-5D38C9E15C40";"EUR";"Christmas Knoten";"";"2";"";"3,50";"0,00";"7,00";"6,54";"0,46"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:16:37";"2025-01-03 10:31:37";"1BF177F2-FB20-4EE3-9AAC-5D38C9E15C40";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:32:02";"2025-01-03 10:34:03";"B81ACD87-BC27-4EDD-8ED5-6F360BDA3D5D";"EUR";"Ciabatta";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:32:02";"2025-01-03 10:34:03";"B81ACD87-BC27-4EDD-8ED5-6F360BDA3D5D";"EUR";"Dinkelkasten";"";"1";"";"7,60";"0,00";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:38:02";"2025-01-03 10:39:08";"B76F03D3-0C0A-4F3F-BAFA-B8200A1A9330";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:38:02";"2025-01-03 10:39:08";"B76F03D3-0C0A-4F3F-BAFA-B8200A1A9330";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:38:02";"2025-01-03 10:39:08";"B76F03D3-0C0A-4F3F-BAFA-B8200A1A9330";"EUR";"Sandwich Bergkäse/Ziebel";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:38:02";"2025-01-03 10:39:08";"B76F03D3-0C0A-4F3F-BAFA-B8200A1A9330";"EUR";"Sandwich Vegan";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:42:29";"2025-01-03 10:43:58";"94B95DBF-01CB-4265-8023-B2901FAA1E8A";"EUR";"Americano";"";"1";"";"3,70";"0,00";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:44:15";"2025-01-03 10:45:35";"15FC213B-A2A9-412F-93EE-1D4AD5638178";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:44:15";"2025-01-03 10:45:35";"15FC213B-A2A9-412F-93EE-1D4AD5638178";"EUR";"HOT choc";"";"1";"";"4,10";"0,00";"4,10";"3,45";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:44:15";"2025-01-03 10:45:35";"15FC213B-A2A9-412F-93EE-1D4AD5638178";"EUR";"Limonaden";"";"1";"";"3,00";"0,00";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:44:15";"2025-01-03 10:45:35";"15FC213B-A2A9-412F-93EE-1D4AD5638178";"EUR";"Sandwich Camembert/Feige";"";"2";"";"6,00";"0,00";"12,00";"11,22";"0,78"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:44:15";"2025-01-03 10:45:35";"15FC213B-A2A9-412F-93EE-1D4AD5638178";"EUR";"VIVA CON AGUA";"1718708422";"1";"";"2,60";"0,00";"2,60";"2,18";"0,42"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:46:35";"2025-01-03 10:51:26";"7517E64F-F7D3-4DD4-A976-53DE838B3FE5";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:46:35";"2025-01-03 10:51:26";"7517E64F-F7D3-4DD4-A976-53DE838B3FE5";"EUR";"Ciabatta";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:46:35";"2025-01-03 10:51:26";"7517E64F-F7D3-4DD4-A976-53DE838B3FE5";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 10:46:35";"2025-01-03 10:51:26";"7517E64F-F7D3-4DD4-A976-53DE838B3FE5";"EUR";"Kardamomknoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:18:51";"2025-01-03 11:19:07";"2DB35A19-32C5-4D11-8CA7-97C4D9633BD7";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:18:51";"2025-01-03 11:19:07";"2DB35A19-32C5-4D11-8CA7-97C4D9633BD7";"EUR";"Dinkelkasten";"";"1";"";"7,60";"0,00";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:18:51";"2025-01-03 11:19:07";"2DB35A19-32C5-4D11-8CA7-97C4D9633BD7";"EUR";"Kardamomknoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:20:16";"2025-01-03 11:21:01";"C6727438-A122-4E46-9BC0-26967EF6CF34";"EUR";"Ciabatta";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:20:16";"2025-01-03 11:21:01";"C6727438-A122-4E46-9BC0-26967EF6CF34";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:21:37";"2025-01-03 11:22:22";"62B0C0B1-328E-4274-BC30-C9374F30F551";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:22:44";"2025-01-03 11:22:47";"E85BA1AB-8920-4E7F-89EA-22EE75219754";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:30:13";"2025-01-03 11:30:26";"3E65056E-73CE-4291-A377-C78B67D07C5D";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:30:13";"2025-01-03 11:30:26";"3E65056E-73CE-4291-A377-C78B67D07C5D";"EUR";"Sesam/ Walnuss Feige";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:35:18";"2025-01-03 11:35:30";"8F1B2135-9B93-426F-AEC3-7DC95F49D7A7";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:35:18";"2025-01-03 11:35:30";"8F1B2135-9B93-426F-AEC3-7DC95F49D7A7";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:39:18";"2025-01-03 11:40:10";"5F8F0913-600C-480F-8177-D73AD08CFB33";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:39:18";"2025-01-03 11:40:10";"5F8F0913-600C-480F-8177-D73AD08CFB33";"EUR";"Dinkelkasten";"";"1";"";"7,60";"0,00";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:40:34";"2025-01-03 11:41:16";"58D6286B-E637-4836-8931-3614D8014792";"EUR";"Cortado";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:40:34";"2025-01-03 11:41:16";"58D6286B-E637-4836-8931-3614D8014792";"EUR";"Sandwich Vegan";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:41:35";"2025-01-03 11:42:06";"91A94869-F2E0-465C-83D5-DC22A0EAA543";"EUR";"Chai Latte";"";"1";"";"4,60";"0,00";"4,60";"3,87";"0,73"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:41:35";"2025-01-03 11:42:06";"91A94869-F2E0-465C-83D5-DC22A0EAA543";"EUR";"Focaccia gedeck";"";"1";"";"4,50";"0,00";"4,50";"4,21";"0,29"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:42:11";"2025-01-03 11:48:35";"FF379B18-21B2-442F-93D1-F5356B687FD8";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:42:11";"2025-01-03 11:48:35";"FF379B18-21B2-442F-93D1-F5356B687FD8";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:48:39";"2025-01-03 11:49:53";"75EBC72C-4565-43AB-ADD5-69DB3D6C8A89";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:48:39";"2025-01-03 11:49:53";"75EBC72C-4565-43AB-ADD5-69DB3D6C8A89";"EUR";"Sandwich Camembert/Feige";"";"2";"";"6,00";"0,00";"12,00";"11,22";"0,78"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:50:03";"2025-01-03 11:52:03";"0317E513-CCF3-43D8-885E-BF18DF643821";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:50:03";"2025-01-03 11:52:03";"0317E513-CCF3-43D8-885E-BF18DF643821";"EUR";"Saaten/ Dinkel - halb";"";"1";"";"3,80";"0,00";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:52:14";"2025-01-03 11:53:23";"7C11CB85-7494-4F67-8FB4-8E19F01DF872";"EUR";"Americano";"";"1";"";"3,70";"0,00";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:52:14";"2025-01-03 11:53:23";"7C11CB85-7494-4F67-8FB4-8E19F01DF872";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:52:14";"2025-01-03 11:53:23";"7C11CB85-7494-4F67-8FB4-8E19F01DF872";"EUR";"Kardamomknoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:52:14";"2025-01-03 11:53:23";"7C11CB85-7494-4F67-8FB4-8E19F01DF872";"EUR";"Tee";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:03:46";"2025-01-03 12:04:56";"195B62FD-D003-4419-A80D-D57ADFB59575";"EUR";"Classico S";"17253105530";"2";"";"5,00";"0,00";"10,00";"9,34";"0,66"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:03:46";"2025-01-03 12:04:56";"195B62FD-D003-4419-A80D-D57ADFB59575";"EUR";"Limonaden";"";"1";"";"3,00";"0,00";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:08:47";"2025-01-03 12:09:51";"9E83AB23-26F5-4623-8F99-0D4E8AC0032F";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:08:47";"2025-01-03 12:09:51";"9E83AB23-26F5-4623-8F99-0D4E8AC0032F";"EUR";"Limonaden";"";"1";"";"3,00";"0,00";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:08:47";"2025-01-03 12:09:51";"9E83AB23-26F5-4623-8F99-0D4E8AC0032F";"EUR";"Saaten/ Dinkel - halb";"";"1";"";"3,80";"0,00";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:11:48";"2025-01-03 12:11:50";"543348F7-A703-45A7-8E8F-AD8BD8F08974";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:12:59";"2025-01-03 12:13:38";"C139CAF4-0E62-44BE-84DA-054500ED28B5";"EUR";"Ciabatta";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:12:59";"2025-01-03 12:13:38";"C139CAF4-0E62-44BE-84DA-054500ED28B5";"EUR";"Classico Gross";"";"1";"";"7,40";"0,00";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:12:59";"2025-01-03 12:13:38";"C139CAF4-0E62-44BE-84DA-054500ED28B5";"EUR";"Kardamomknoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:14:06";"2025-01-03 12:14:22";"154B10E9-F895-4313-B48F-CF6770F4A5B6";"EUR";"Dinkelkasten";"";"1";"";"7,60";"0,00";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:14:41";"2025-01-03 12:15:46";"E8F291B0-E8B9-4A4F-BF77-B2299A31D46D";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:14:41";"2025-01-03 12:15:46";"E8F291B0-E8B9-4A4F-BF77-B2299A31D46D";"EUR";"Latte";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:36:44";"2025-01-03 12:16:52";"DE02AD7E-3468-443F-AE88-6714F2A9288D";"EUR";"Ayele Begshaw Yemiru 250g";"";"1";"";"16,50";"0,00";"16,50";"15,42";"1,08"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:36:44";"2025-01-03 12:16:52";"DE02AD7E-3468-443F-AE88-6714F2A9288D";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:17:45";"2025-01-03 12:20:53";"3CB6C844-4B3E-4452-A1F1-381E4FD8702C";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:17:45";"2025-01-03 12:20:53";"3CB6C844-4B3E-4452-A1F1-381E4FD8702C";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:17:45";"2025-01-03 12:20:53";"3CB6C844-4B3E-4452-A1F1-381E4FD8702C";"EUR";"Sandwich Bergkäse/Ziebel";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:17:45";"2025-01-03 12:20:53";"3CB6C844-4B3E-4452-A1F1-381E4FD8702C";"EUR";"Sandwich Camembert/Feige";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:17:45";"2025-01-03 12:20:53";"3CB6C844-4B3E-4452-A1F1-381E4FD8702C";"EUR";"Sesam/ Walnuss Feige";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:21:12";"2025-01-03 12:29:40";"FB9E8D4B-F67B-4E18-BAD3-4D1D0E227F4F";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:10:48";"2025-01-03 12:32:33";"302800C9-1407-4318-A294-E80FC63ADF3E";"EUR";"Ciabatta";"";"1";"";"2,80";"0,00";"2,80";"2,62";"0,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:10:48";"2025-01-03 12:32:33";"302800C9-1407-4318-A294-E80FC63ADF3E";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:10:48";"2025-01-03 12:32:33";"302800C9-1407-4318-A294-E80FC63ADF3E";"EUR";"Cortado";"";"1";"";"3,80";"0,00";"3,80";"3,19";"0,61"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:10:48";"2025-01-03 12:32:33";"302800C9-1407-4318-A294-E80FC63ADF3E";"EUR";"Sesam/ Walnuss Feige";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:33:42";"2025-01-03 12:37:56";"897AD598-F913-425B-8AD0-A19BFF08E614";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:53:55";"2025-01-03 12:57:38";"7E1F3B58-F3D7-4555-AF46-B5FEEB9A68BC";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:00:20";"2025-01-03 13:00:41";"356725C1-2BFA-4111-88CB-77C498780B89";"EUR";"Rustico";"";"1";"";"6,20";"0,00";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:05:55";"2025-01-03 13:09:48";"74CA18D1-EFCB-4244-8D49-F198439BA416";"EUR";"Classico Gross";"";"1";"";"7,40";"0,00";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:05:55";"2025-01-03 13:09:48";"74CA18D1-EFCB-4244-8D49-F198439BA416";"EUR";"Espresso";"";"1";"";"3,70";"0,00";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:05:55";"2025-01-03 13:09:48";"74CA18D1-EFCB-4244-8D49-F198439BA416";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:05:55";"2025-01-03 13:09:48";"74CA18D1-EFCB-4244-8D49-F198439BA416";"EUR";"Zimtknoten";"";"1";"";"3,30";"0,00";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:09:50";"2025-01-03 13:11:27";"FB11E859-861B-46C8-B218-2B7EC06C1178";"EUR";"Christmas Knoten";"";"2";"";"3,50";"0,00";"7,00";"6,54";"0,46"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:09:50";"2025-01-03 13:11:27";"FB11E859-861B-46C8-B218-2B7EC06C1178";"EUR";"Classico S";"17253105530";"1";"";"5,00";"0,00";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:09:50";"2025-01-03 13:11:27";"FB11E859-861B-46C8-B218-2B7EC06C1178";"EUR";"Zimtknoten";"";"3";"";"3,30";"0,00";"9,90";"9,25";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:58:43";"2025-01-03 13:12:34";"5541C9C2-1AC0-4E85-AE3C-7D9C97C06D66";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:58:43";"2025-01-03 13:12:34";"5541C9C2-1AC0-4E85-AE3C-7D9C97C06D66";"EUR";"Flatwhite";"";"2";"";"4,00";"0,00";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 12:58:43";"2025-01-03 13:12:34";"5541C9C2-1AC0-4E85-AE3C-7D9C97C06D66";"EUR";"Sesam/ Walnuss Feige";"";"1";"";"6,50";"0,00";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:00:21";"2025-01-03 13:24:42";"BAB1F192-ABF9-44CC-8594-C2985BC23530";"EUR";"Christmas Knoten";"";"1";"";"3,50";"0,00";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:00:21";"2025-01-03 13:24:42";"BAB1F192-ABF9-44CC-8594-C2985BC23530";"EUR";"Flatwhite";"";"1";"";"4,00";"0,00";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:00:21";"2025-01-03 13:24:42";"BAB1F192-ABF9-44CC-8594-C2985BC23530";"EUR";"Flatwhite";"";"1";"";"4,20";"0,00";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:00:21";"2025-01-03 13:24:42";"BAB1F192-ABF9-44CC-8594-C2985BC23530";"EUR";"Flatwhite";"";"2";"";"4,40";"0,00";"8,80";"7,39";"1,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 11:00:21";"2025-01-03 13:24:42";"BAB1F192-ABF9-44CC-8594-C2985BC23530";"EUR";"Sandwich Camembert/Feige";"";"1";"";"6,00";"0,00";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:28:34";"2025-01-03 13:29:49";"F943EEA1-1CDE-4D5D-9A77-D06DA30465F1";"EUR";"Jonathan Gasca 250g";"";"1";"";"15,90";"0,00";"15,90";"14,86";"1,04"
"Suedseite - Bakery and Roastery";"55978";"2025-01-03 13:30:16";"2025-01-03 13:31:44";"AA8DA044-06B7-415A-97BA-661CCADD2165";"EUR";"Americano";"";"2";"";"3,90";"0,00";"7,80";"6,55";"1,25"
